"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","09-22-2015","Wtr-Ground","Water","09-30-2015","4500-CN(I)","Weak Acid Dissociable Cyanide in Water","57-12-5","Cyanide","Inorganic","Inorganics","4.3","ug/L","Estimated","Y","","0.0017","0.0050","HRL","100","ug/L","0.04","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","04-24-2013","Wtr-Ground","Water","05-07-2013","4500-CN(E)","Cyanide in Water by Colorimetry","57-12-5","Cyanide","Inorganic","Inorganics","","ug/L","","N","Below Reporting Limit","5.0","10.0","HRL","100","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","04-24-2013","Wtr-Ground","Water","05-03-2013","4500-CN(I)","Weak Acid Dissociable Cyanide in Water","57-12-5","Cyanide","Inorganic","Inorganics","","ug/L","","N","Below Reporting Limit","0.0013","0.0050","HRL","100","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","04-24-2013","Wtr-Ground","Water","05-03-2013","4500-CN(I)","Weak Acid Dissociable Cyanide in Water","57-12-5","Cyanide","Inorganic","Inorganics","","ug/L","","N","Below Reporting Limit","0.0013","0.0050","HRL","100","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","04-24-2013","Wtr-Ground","Water","05-07-2013","4500-CN(E)","Cyanide in Water by Colorimetry","57-12-5","Cyanide","Inorganic","Inorganics","16.2","ug/L","Actual","Y","","5.0","10.0","HRL","100","ug/L","0.16","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","09-22-2015","Wtr-Ground","Water","10-02-2015","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.50","1.0","HRL","2","ug/L","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","04-24-2013","Wtr-Ground","Water","05-02-2013","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.062","1.0","HRL","2","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270011","Well","Well-Monitoring","44.977899","-93.24723","817.41","","85.3","04-24-2013","Wtr-Ground","Water","05-02-2013","8260B","Volatile Organics by CGC/MS","71-43-2","Benzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.062","1.0","HRL","2","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-11-2017","8260B","Volatile Organics by CGC/MS","100-41-4","Ethylbenzene","Volatile","Volatile Organics","0.36","ug/L","Estimated","Y","","0.14","1.0","HBV","40","ug/L","0.01","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-02-2015","8260B","Volatile Organics by CGC/MS","100-41-4","Ethylbenzene","Volatile","Volatile Organics","0.91","ug/L","Estimated","Y","","0.50","1.0","HBV","40","ug/L","0.02","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-03-2013","8260B","Volatile Organics by CGC/MS","100-41-4","Ethylbenzene","Volatile","Volatile Organics","10.6","ug/L","Actual","Y","","0.081","1.0","HBV","40","ug/L","0.27","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-11-2017","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.17","1.0","HBV","70","ug/L","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-02-2015","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.50","1.0","HBV","70","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-03-2013","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.077","1.0","HBV","70","ug/L","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","12-07-0120","Anthracene","SVOC","Semi-Volatile Organics","0.39","ug/L","Actual","Y","","0.0088","0.082","RAA","600","ug/L","0","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","12-07-0120","Anthracene","SVOC","Semi-Volatile Organics","0.44","ug/L","Actual","Y","","0.0067","0.043","RAA","600","ug/L","0","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","12-07-0120","Anthracene","SVOC","Semi-Volatile Organics","0.3","ug/L","Actual","Y","","0.026","0.052","RAA","600","ug/L","0","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","129-00-0","Pyrene","SVOC","Semi-Volatile Organics","2.1","ug/L","Actual","Y","","0.0082","0.082","HRL","50","ug/L","0.04","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","129-00-0","Pyrene","SVOC","Semi-Volatile Organics","2.9","ug/L","Actual","Y","","0.0042","0.043","HRL","50","ug/L","0.06","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","129-00-0","Pyrene","SVOC","Semi-Volatile Organics","0.68","ug/L","Actual","Y","","0.026","0.052","HRL","50","ug/L","0.01","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","132-64-9","Dibenzofuran","SVOC","Semi-Volatile Organics","0.064","ug/L","Estimated","Y","","0.011","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","132-64-9","Dibenzofuran","SVOC","Semi-Volatile Organics","0.63","ug/L","Actual","Y","","0.0078","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","132-64-9","Dibenzofuran","SVOC","Semi-Volatile Organics","1.2","ug/L","Actual","Y","","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-11-2017","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.24","3.0","HBV","300","ug/L","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-02-2015","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene","Volatile","Volatile Organics","2.6","ug/L","Estimated","Y","","1.5","3.0","HBV","300","ug/L","0.01","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-03-2013","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene","Volatile","Volatile Organics","8.4","ug/L","Actual","Y","","0.22","3.0","HBV","300","ug/L","0.03","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","189-55-9","Dibenzo[a,i]pyrene","Other organic","Other Organics","0.069","ug/L","Estimated","Y","","0.0053","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","189-55-9","Dibenzo[a,i]pyrene","Other organic","Other Organics","0.023","ug/L","Estimated","Y","","0.017","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","189-55-9","Dibenzo[a,i]pyrene","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.026","0.39","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","189-64-0","Dibenzo[a,h]pyrene","SVOC","Semi-Volatile Organics","0.046","ug/L","Estimated","Y","","0.0071","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","189-64-0","Dibenzo[a,h]pyrene","SVOC","Semi-Volatile Organics","0.061","ug/L","Actual","Y","","0.0043","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","189-64-0","Dibenzo[a,h]pyrene","SVOC","Semi-Volatile Organics","","ug/L","","N","Below Reporting Limit","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","191-24-2","Benzo[ghi]perylene","SVOC","Semi-Volatile Organics","0.28","ug/L","Actual","Y","","0.010","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","191-24-2","Benzo[ghi]perylene","SVOC","Semi-Volatile Organics","0.32","ug/L","Actual","Y","","0.020","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","191-24-2","Benzo[ghi]perylene","SVOC","Semi-Volatile Organics","","ug/L","","N","Below Reporting Limit","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","191-30-0","Dibenzo[a,l]pyrene","Other organic","Other Organics","0.071","ug/L","Estimated","Y","","0.0084","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","191-30-0","Dibenzo[a,l]pyrene","Other organic","Other Organics","0.013","ug/L","Estimated","Y","","0.0095","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","191-30-0","Dibenzo[a,l]pyrene","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.026","0.39","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","192-65-4","Dibenzo[a,e]pyrene","Other organic","Other Organics","0.087","ug/L","Actual","Y","","0.0067","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","192-65-4","Dibenzo[a,e]pyrene","Other organic","Other Organics","0.13","ug/L","Actual","Y","","0.0036","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","192-65-4","Dibenzo[a,e]pyrene","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","192-97-2","Benzo[e]pyrene","Other organic","Other Organics","0.25","ug/L","Actual","Y","","0.0067","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","192-97-2","Benzo[e]pyrene","Other organic","Other Organics","0.42","ug/L","Actual","Y","","0.019","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","192-97-2","Benzo[e]pyrene","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","193-39-5","Indeno[1,2,3-cd]pyrene","SVOC","Semi-Volatile Organics","0.24","ug/L","Actual","Y","","0.0092","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","193-39-5","Indeno[1,2,3-cd]pyrene","SVOC","Semi-Volatile Organics","0.25","ug/L","Actual","Y","","0.017","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","193-39-5","Indeno[1,2,3-cd]pyrene","SVOC","Semi-Volatile Organics","","ug/L","","N","Below Reporting Limit","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","194-59-2","7H-Dibenzo[c,g]carbazole","Other organic","Other Organics","","ug/L","Actual","N","Below Reporting Limit","0.0063","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","194-59-2","7H-Dibenzo[c,g]carbazole","Other organic","Other Organics","","ug/L","Actual","N","Below Reporting Limit","0.0092","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","194-59-2","7H-Dibenzo[c,g]carbazole","Other organic","Other Organics","","ug/L","","N","Below Reporting Limit","0.026","0.13","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","198-55-0","Perylene","SVOC","Semi-Volatile Organics","0.11","ug/L","Actual","Y","","0.0067","0.082","","","","","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","198-55-0","Perylene","SVOC","Semi-Volatile Organics","0.076","ug/L","Actual","Y","","0.0080","0.043","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","198-55-0","Perylene","SVOC","Semi-Volatile Organics","","ug/L","","N","Below Reporting Limit","0.026","0.052","","","","","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","206-44-0","Fluoranthene","SVOC","Semi-Volatile Organics","1.7","ug/L","Actual","Y","","0.0096","0.082","HRL","70","ug/L","0.02","Y","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","09-22-2015","Wtr-Ground","Water","10-05-2015","8270 SIM","Semivolatile Organic Compounds by GC/MS","206-44-0","Fluoranthene","SVOC","Semi-Volatile Organics","2.1","ug/L","Actual","Y","","0.0044","0.043","HRL","70","ug/L","0.03","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","04-24-2013","Wtr-Ground","Water","05-15-2013","8270 SIM","Semivolatile Organic Compounds by GC/MS","206-44-0","Fluoranthene","SVOC","Semi-Volatile Organics","0.69","ug/L","Actual","Y","","0.026","0.052","HRL","70","ug/L","0.01","N","N","04-09-2023"
"SR0000279","1558","Superfund","Minnegasco OU2 Ground Water","270014","Well","Well-Monitoring","44.977726","-93.244008","770.2","","51.01","08-31-2017","Wtr-Ground","Water","09-15-2017","8270 SIM","Semivolatile Organic Compounds by GC/MS","208-96-8","Acenaphthylene","SVOC","Semi-Volatile Organics","6.1","ug/L","Actual","Y","","0.0092","0.082","","","","","Y","N","04-09-2023"
